CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
1641729,Brice Sensabaugh,1610612762,UTA,F,22.0,15,15,1.0,43,89,0.483,0.47,0.014
1628396,Tony Bradley,1610612754,IND,C-F,27.0,15,15,1.0,42,89,0.472,0.499,-0.027
1629723,John Konchar,1610612763,MEM,G,29.0,15,15,1.0,42,88,0.477,0.457,0.02
1642450,Daniss Jenkins,1610612765,DET,G,24.0,12,12,1.0,43,87,0.494,0.457,0.037
1630619,Moussa Cisse,1610612742,DAL,C,23.0,13,13,1.0,38,86,0.442,0.491,-0.05
1629057,Robert Williams III,1610612757,POR,C-F,28.0,12,12,1.0,36,85,0.424,0.481,-0.057
1631097,Bennedict Mathurin,1610612754,IND,G-F,23.0,7,7,1.0,44,85,0.518,0.488,0.029
1629011,Mitchell Robinson,1610612752,NYK,C-F,27.0,10,10,1.0,44,84,0.524,0.497,0.027
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,14,14,1.0,34,83,0.41,0.437,-0.027
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,9,9,1.0,32,83,0.386,0.452,-0.067
1629673,Jordan Poole,1610612740,NOP,G,26.0,7,7,1.0,42,83,0.506,0.457,0.049
1630194,Paul Reed,1610612765,DET,F,26.0,14,14,1.0,37,81,0.457,0.479,-0.022
202695,Kawhi Leonard,1610612746,LAC,F,34.0,8,8,1.0,44,81,0.543,0.467,0.076
1641715,Cam Whitmore,1610612764,WAS,F,21.0,17,17,1.0,39,80,0.488,0.475,0.013
1642268,Isaiah Collier,1610612762,UTA,G,21.0,9,9,1.0,48,80,0.6,0.474,0.126
1626204,Larry Nance Jr.,1610612739,CLE,F-C,32.0,14,14,1.0,41,80,0.513,0.48,0.032
1631106,Tari Eason,1610612745,HOU,F,24.0,11,11,1.0,40,79,0.506,0.477,0.029
1629020,Jarred Vanderbilt,1610612747,LAL,F,26.0,13,13,1.0,40,78,0.513,0.469,0.044
1631117,Walker Kessler,1610612762,UTA,C,24.0,5,5,1.0,35,77,0.455,0.507,-0.052
1631133,Jabari Walker,1610612755,PHI,F,23.0,17,17,1.0,44,77,0.571,0.478,0.094
1630592,Jalen Wilson,1610612751,BKN,F,25.0,13,13,1.0,42,76,0.553,0.465,0.087
203954,Joel Embiid,1610612755,PHI,C-F,31.0,6,6,1.0,40,76,0.526,0.477,0.05
1641731,Bilal Coulibaly,1610612764,WAS,G,21.0,9,9,1.0,37,76,0.487,0.477,0.01
1641774,Tristan Vukcevic,1610612764,WAS,F,22.0,13,13,1.0,36,74,0.486,0.489,-0.003
1642920,Kobe Sanders,1610612746,LAC,G,23.0,10,10,1.0,38,74,0.514,0.453,0.061
203991,Clint Capela,1610612745,HOU,C,31.0,15,15,1.0,27,74,0.365,0.476,-0.111
1626145,Tyus Jones,1610612753,ORL,G,29.0,19,19,1.0,41,74,0.554,0.462,0.092
1642875,Maxime Raynaud,1610612758,SAC,C,22.0,11,11,1.0,35,73,0.479,0.493,-0.014
1631110,Jeremy Sochan,1610612759,SAS,F,22.0,11,11,1.0,38,72,0.528,0.473,0.055
1642962,Drake Powell,1610612751,BKN,G-F,20.0,10,10,1.0,37,72,0.514,0.458,0.056
203076,Anthony Davis,1610612742,DAL,F-C,32.0,5,5,1.0,36,71,0.507,0.514,-0.007
1631248,Baylor Scheierman,1610612738,BOS,G,25.0,13,13,1.0,28,70,0.4,0.459,-0.059
1641707,Taylor Hendricks,1610612762,UTA,F,22.0,9,9,1.0,28,70,0.4,0.474,-0.074
1641726,Dereck Lively II,1610612742,DAL,C,21.0,7,7,1.0,36,68,0.529,0.488,0.041
203939,Dwight Powell,1610612742,DAL,F-C,34.0,13,13,1.0,36,68,0.529,0.484,0.046
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,12,12,1.0,32,67,0.478,0.462,0.016
101108,Chris Paul,1610612746,LAC,G,40.0,13,13,1.0,35,67,0.522,0.445,0.077
1642382,Branden Carlson,1610612760,OKC,C,26.0,11,11,1.0,28,67,0.418,0.441,-0.023
1631321,Sidy Cissoko,1610612757,POR,G,21.0,13,13,1.0,33,66,0.5,0.449,0.051
203482,Kelly Olynyk,1610612759,SAS,F-C,34.0,8,8,1.0,34,66,0.515,0.487,0.028
1628997,Caleb Martin,1610612742,DAL,F,30.0,16,16,1.0,36,66,0.545,0.461,0.085
201567,Kevin Love,1610612762,UTA,F-C,37.0,9,9,1.0,41,66,0.621,0.501,0.12
1642878,Tyrese Proctor,1610612739,CLE,G,21.0,14,14,1.0,25,65,0.385,0.455,-0.07
1631099,Keegan Murray,1610612758,SAC,F,25.0,4,4,1.0,31,64,0.484,0.497,-0.013
1630551,Justin Champagnie,1610612764,WAS,G-F,24.0,13,13,1.0,37,63,0.587,0.486,0.101
1627824,Guerschon Yabusele,1610612752,NYK,F,29.0,16,16,1.0,30,63,0.476,0.469,0.007
1641744,Zach Edey,1610612763,MEM,C,23.0,6,6,1.0,27,63,0.429,0.513,-0.084
1630702,Jaden Hardy,1610612742,DAL,G,23.0,15,15,1.0,28,62,0.452,0.45,0.001
1630560,Cam Thomas,1610612751,BKN,G,24.0,8,8,1.0,35,62,0.565,0.476,0.089
1628988,Aaron Holiday,1610612745,HOU,G,29.0,10,10,1.0,28,62,0.452,0.46,-0.008
1642877,Micah Peavy,1610612740,NOP,G-F,24.0,15,15,1.0,29,61,0.475,0.457,0.018
1641772,Nae'Qwan Tomlin,1610612739,CLE,F,24.0,9,9,1.0,28,61,0.459,0.465,-0.006
1642869,Noah Penda,1610612753,ORL,G-F,20.0,9,9,1.0,29,60,0.483,0.446,0.037
1627752,Taurean Prince,1610612749,MIL,F,31.0,8,8,1.0,31,58,0.534,0.464,0.071
1642353,Cam Christie,1610612746,LAC,G,20.0,13,13,1.0,26,57,0.456,0.45,0.006
1626172,Kevon Looney,1610612740,NOP,F,29.0,9,9,1.0,31,57,0.544,0.509,0.035
1626192,Pat Connaughton,1610612766,CHA,G,32.0,11,11,1.0,25,57,0.439,0.446,-0.007
1642265,Rob Dillingham,1610612750,MIN,G,20.0,15,15,1.0,28,57,0.491,0.428,0.064
1630534,Ochai Agbaji,1610612761,TOR,G,25.0,13,13,1.0,28,56,0.5,0.459,0.041
1642862,Liam McNeeley,1610612766,CHA,F,20.0,11,11,1.0,30,54,0.556,0.485,0.071
1629636,Darius Garland,1610612739,CLE,G,25.0,5,5,1.0,27,53,0.509,0.456,0.054
1630311,Pat Spencer,1610612744,GSW,G,29.0,10,10,1.0,26,53,0.491,0.453,0.038
1642905,Yang Hansen,1610612757,POR,C,20.0,10,10,1.0,27,53,0.509,0.502,0.008
1642484,RayJ Dennis,1610612754,IND,G,24.0,10,10,1.0,31,53,0.585,0.437,0.148
1641765,Olivier-Maxence Prosper,1610612763,MEM,F,23.0,8,8,1.0,23,53,0.434,0.475,-0.041
1642272,Jared McCain,1610612755,PHI,G,21.0,8,8,1.0,27,52,0.519,0.471,0.048
1630587,Isaiah Livers,1610612756,PHX,F,27.0,13,13,1.0,24,52,0.462,0.451,0.01
1641871,Duop Reath,1610612757,POR,C,29.0,13,13,1.0,26,51,0.51,0.478,0.032
1629632,Coby White,1610612741,CHI,G,25.0,4,4,1.0,20,50,0.4,0.45,-0.05
1628449,Chris Boucher,1610612738,BOS,F,32.0,8,8,1.0,20,49,0.408,0.456,-0.048
1629599,Amir Coffey,1610612749,MIL,G-F,28.0,12,12,1.0,20,49,0.408,0.461,-0.053
203486,Mason Plumlee,1610612766,CHA,F-C,35.0,8,8,1.0,27,49,0.551,0.506,0.045
1630538,Bones Hyland,1610612750,MIN,G,25.0,11,11,1.0,24,48,0.5,0.434,0.066
1641738,Kobe Brown,1610612746,LAC,F,25.0,11,11,1.0,22,48,0.458,0.457,0.001
1631126,Caleb Love,1610612757,POR,G,24.0,11,11,1.0,26,48,0.542,0.458,0.084
1628975,Jevon Carter,1610612741,CHI,G,30.0,8,8,1.0,24,48,0.5,0.46,0.04
1642354,KJ Simpson,1610612766,CHA,G,23.0,7,7,1.0,23,48,0.479,0.485,-0.005
1642864,Hugo González,1610612738,BOS,G,19.0,14,14,1.0,21,47,0.447,0.462,-0.015
1642854,Asa Newell,1610612737,ATL,F,20.0,10,10,1.0,21,46,0.457,0.466,-0.01
1628371,Jonathan Isaac,1610612753,ORL,F,28.0,14,14,1.0,19,46,0.413,0.486,-0.073
1642262,Cody Williams,1610612762,UTA,F,21.0,9,9,1.0,19,45,0.422,0.477,-0.055
1642879,Ben Saraf,1610612751,BKN,G,19.0,7,7,1.0,30,45,0.667,0.476,0.191
1642461,Spencer Jones,1610612743,DEN,F,24.0,11,11,1.0,23,45,0.511,0.445,0.066
1642964,Brooks Barnhizer,1610612760,OKC,G,23.0,11,11,1.0,17,45,0.378,0.442,-0.064
1641763,Julian Phillips,1610612741,CHI,F,22.0,13,13,1.0,17,44,0.386,0.445,-0.059
1642844,Dylan Harper,1610612759,SAS,G,19.0,7,7,1.0,19,44,0.432,0.426,0.006
203914,Gary Harris,1610612749,MIL,G,31.0,10,10,1.0,19,43,0.442,0.449,-0.007
1630574,Ariel Hukporti,1610612752,NYK,C,23.0,10,10,1.0,17,43,0.395,0.498,-0.103
1642278,Tyler Kolek,1610612752,NYK,G,24.0,10,10,1.0,19,42,0.452,0.422,0.03
204456,T.J. McConnell,1610612754,IND,G,33.0,8,8,1.0,22,42,0.524,0.485,0.039
1629027,Trae Young,1610612737,ATL,G,27.0,5,5,1.0,24,41,0.585,0.467,0.118
1641724,Jett Howard,1610612753,ORL,G,22.0,13,13,1.0,22,41,0.537,0.453,0.084
1628467,Maxi Kleber,1610612747,LAL,F,33.0,6,6,1.0,19,41,0.463,0.477,-0.014
1630214,Xavier Tillman,1610612738,BOS,F,26.0,8,8,1.0,15,41,0.366,0.465,-0.1
1629216,Gabe Vincent,1610612747,LAL,G,29.0,6,6,1.0,22,41,0.537,0.462,0.074
1642275,Tidjane Salaün,1610612766,CHA,F,20.0,7,7,1.0,25,41,0.61,0.464,0.146
1630611,Gui Santos,1610612744,GSW,F,23.0,12,12,1.0,18,40,0.45,0.441,0.009
1630545,Terrence Shannon Jr.,1610612750,MIN,G-F,25.0,9,9,1.0,19,39,0.487,0.468,0.019
1631245,Quenton Jackson,1610612754,IND,G,27.0,5,5,1.0,14,39,0.359,0.466,-0.107
1643007,Taelon Peter,1610612754,IND,G,23.0,10,10,1.0,21,39,0.538,0.448,0.09
1631207,Dalen Terry,1610612741,CHI,F,23.0,7,7,1.0,13,38,0.342,0.448,-0.106
2544,LeBron James,1610612747,LAL,F,40.0,3,3,1.0,20,38,0.526,0.473,0.053
1630579,Jericho Sims,1610612749,MIL,C,27.0,12,12,1.0,16,37,0.432,0.459,-0.026
1641706,Brandon Miller,1610612766,CHA,F,23.0,4,4,1.0,15,37,0.405,0.455,-0.049
203078,Bradley Beal,1610612746,LAC,G,32.0,6,6,1.0,19,37,0.514,0.469,0.044
1628418,Thomas Bryant,1610612739,CLE,C-F,28.0,10,10,1.0,19,36,0.528,0.511,0.016
1642269,Devin Carter,1610612758,SAC,G,23.0,7,7,1.0,18,36,0.5,0.474,0.026
1642355,Bronny James,1610612747,LAL,G,21.0,9,9,1.0,18,35,0.514,0.459,0.055
1628502,Nigel Hayes-Davis,1610612756,PHX,F,30.0,10,10,1.0,20,35,0.571,0.461,0.111
1641712,Rayan Rupert,1610612757,POR,G-F,21.0,10,10,1.0,15,35,0.429,0.464,-0.035
203937,Kyle Anderson,1610612762,UTA,F-G,32.0,5,5,1.0,17,33,0.515,0.423,0.092
1642914,Javon Small,1610612763,MEM,G,22.0,7,7,1.0,15,33,0.455,0.428,0.026
1642352,Keshad Johnson,1610612748,MIA,F,24.0,6,6,1.0,14,32,0.438,0.462,-0.025
1641733,Nick Smith Jr.,1610612747,LAL,G,21.0,6,6,1.0,14,32,0.438,0.46,-0.023
1642868,Carter Bryant,1610612759,SAS,F,20.0,11,11,1.0,13,31,0.419,0.444,-0.025
1630167,Obi Toppin,1610612754,IND,F,27.0,3,3,1.0,14,31,0.452,0.475,-0.023
1641989,Elijah Harkless,1610612762,UTA,G,25.0,6,6,1.0,17,31,0.548,0.458,0.09
1642404,Chaz Lanier,1610612765,DET,G,23.0,8,8,1.0,7,29,0.241,0.451,-0.21
202331,Paul George,1610612755,PHI,F,35.0,3,3,1.0,11,29,0.379,0.471,-0.092
1628420,Monte Morris,1610612754,IND,G,30.0,5,5,1.0,11,29,0.379,0.447,-0.068
1631121,Bryce McGowens,1610612740,NOP,G,23.0,8,8,1.0,13,29,0.448,0.483,-0.035
1629162,Jordan McLaughlin,1610612759,SAS,G,29.0,8,8,1.0,20,28,0.714,0.453,0.261
1642419,Jamison Battle,1610612761,TOR,F,24.0,10,10,1.0,14,28,0.5,0.434,0.066
1631104,Blake Wesley,1610612757,POR,G,22.0,6,6,1.0,14,27,0.519,0.461,0.058
1642863,Khaman Maluach,1610612756,PHX,C,19.0,7,7,1.0,11,26,0.423,0.532,-0.109
1631124,Julian Strawther,1610612743,DEN,G,23.0,7,7,1.0,12,25,0.48,0.404,0.076
1642948,Ryan Nembhard,1610612742,DAL,G,22.0,6,6,1.0,13,25,0.52,0.475,0.045
1642859,Jase Richardson,1610612753,ORL,G,20.0,7,7,1.0,13,24,0.542,0.454,0.088
1642853,Rasheer Fleming,1610612756,PHX,F,21.0,7,7,1.0,13,23,0.565,0.426,0.139
1642357,David Jones Garcia,1610612759,SAS,F,24.0,6,6,1.0,11,23,0.478,0.437,0.041
1630256,Jae'Sean Tate,1610612745,HOU,F,30.0,9,9,1.0,10,23,0.435,0.418,0.016
1630192,Zeke Nnaji,1610612743,DEN,F-C,24.0,5,5,1.0,7,23,0.304,0.472,-0.167
1629639,Tyler Herro,1610612748,MIA,G,25.0,1,1,1.0,8,23,0.348,0.434,-0.086
1642959,Chris Youngblood,1610612760,OKC,G,23.0,9,9,1.0,11,22,0.5,0.466,0.034
1641748,Andre Jackson Jr.,1610612749,MIL,G,24.0,6,6,1.0,14,22,0.636,0.509,0.128
1631247,Luke Travers,1610612739,CLE,F,24.0,7,7,1.0,9,22,0.409,0.471,-0.062
1641752,Bobi Klintman,1610612765,DET,F,22.0,6,6,1.0,10,22,0.455,0.44,0.015
1642866,Joan Beringer,1610612750,MIN,F,19.0,8,8,1.0,11,21,0.524,0.457,0.067
1628998,Cody Martin,1610612754,IND,F,30.0,4,4,1.0,7,21,0.333,0.411,-0.078
202687,Bismack Biyombo,1610612759,SAS,C,33.0,5,5,1.0,11,20,0.55,0.472,0.078
1641757,Jordan Miller,1610612746,LAC,G,25.0,3,3,1.0,10,20,0.5,0.436,0.064
1631111,Wendell Moore Jr.,1610612765,DET,G,24.0,3,3,1.0,5,19,0.263,0.46,-0.197
1642949,Yanic Konan Niederhäuser,1610612746,LAC,C,22.0,7,7,1.0,12,18,0.667,0.458,0.209
1641809,Drew Peterson,1610612766,CHA,F,26.0,4,4,1.0,7,18,0.389,0.467,-0.078
1642364,Jamir Watkins,1610612764,WAS,F,24.0,3,3,1.0,8,18,0.444,0.417,0.027
1642885,Mohamed Diawara,1610612752,NYK,F,20.0,9,9,1.0,8,17,0.471,0.424,0.047
1631120,JD Davison,1610612745,HOU,G,23.0,7,7,1.0,4,17,0.235,0.407,-0.171
1630322,Lindy Waters III,1610612759,SAS,F,28.0,7,7,1.0,8,17,0.471,0.464,0.007
1629618,Jalen Pickett,1610612743,DEN,G,26.0,4,4,1.0,8,17,0.471,0.432,0.039
1642449,Tolu Smith,1610612765,DET,F,25.0,2,2,1.0,7,17,0.412,0.481,-0.069
1642928,Dylan Cardwell,1610612758,SAC,C,23.0,3,3,1.0,9,17,0.529,0.548,-0.019
1642849,Nolan Traore,1610612751,BKN,G,19.0,4,4,1.0,10,16,0.625,0.457,0.168
1642367,Jonathan Mogbo,1610612761,TOR,F,24.0,5,5,1.0,9,16,0.563,0.486,0.076
1641780,Johni Broome,1610612755,PHI,F,23.0,2,2,1.0,10,16,0.625,0.531,0.094
1642860,Will Riley,1610612764,WAS,F,19.0,10,10,1.0,4,15,0.267,0.499,-0.233
1631115,Orlando Robinson,1610612753,ORL,C,25.0,3,3,1.0,11,15,0.733,0.498,0.236
1642358,AJ Johnson,1610612764,WAS,G,20.0,8,8,1.0,6,15,0.4,0.429,-0.029
1631093,Jaden Ivey,1610612765,DET,G,23.0,3,3,1.0,7,15,0.467,0.458,0.009
1631288,Jamal Cain,1610612753,ORL,F,26.0,3,3,1.0,8,14,0.571,0.439,0.133
1630644,Mac McClung,1610612754,IND,G,26.0,2,2,1.0,6,13,0.462,0.446,0.016
201599,DeAndre Jordan,1610612740,NOP,C,37.0,2,2,1.0,5,13,0.385,0.557,-0.173
1642873,Amari Williams,1610612738,BOS,F-C,23.0,2,2,1.0,5,13,0.385,0.55,-0.165
203967,Dario Šarić,1610612758,SAC,F-C,31.0,3,3,1.0,8,13,0.615,0.462,0.153
1631103,Malaki Branham,1610612764,WAS,F,22.0,6,6,1.0,5,12,0.417,0.496,-0.079
1630623,Tyson Etienne,1610612751,BKN,G,26.0,5,5,1.0,3,12,0.25,0.368,-0.118
1642277,Johnny Furphy,1610612754,IND,G,20.0,2,2,1.0,4,12,0.333,0.448,-0.115
1631159,Leonard Miller,1610612750,MIN,F,22.0,4,4,1.0,6,12,0.5,0.334,0.166
1631451,Javonte Cooke,1610612757,POR,G,26.0,3,3,1.0,6,11,0.545,0.466,0.08
1641713,GG Jackson,1610612763,MEM,F,20.0,4,4,1.0,5,11,0.455,0.442,0.013
1642282,Hunter Sallis,1610612755,PHI,G,22.0,3,3,1.0,4,10,0.4,0.486,-0.086
1641813,Mark Sears,1610612749,MIL,G,23.0,5,5,1.0,4,10,0.4,0.418,-0.018
201569,Eric Gordon,1610612755,PHI,G,36.0,4,4,1.0,2,9,0.222,0.426,-0.204
1642359,Pacôme Dadiet,1610612752,NYK,F,20.0,6,6,1.0,4,9,0.444,0.433,0.012
1631123,Jamaree Bouyea,1610612756,PHX,G,26.0,3,3,1.0,2,9,0.222,0.413,-0.191
1641816,Hunter Tyson,1610612743,DEN,F,25.0,5,5,1.0,5,9,0.556,0.477,0.078
1629680,Matisse Thybulle,1610612757,POR,G-F,28.0,4,4,1.0,3,9,0.333,0.449,-0.115
1629646,Charles Bassey,1610612763,MEM,C-F,25.0,2,2,1.0,5,9,0.556,0.52,0.036
1642368,N'Faly Dante,1610612737,ATL,C,24.0,3,3,1.0,1,8,0.125,0.445,-0.32
1630224,Jalen Green,1610612756,PHX,G,23.0,2,2,1.0,1,8,0.125,0.433,-0.308
1641790,PJ Hall,1610612763,MEM,C,23.0,4,4,1.0,2,8,0.25,0.495,-0.245
1630621,Hunter Dickinson,1610612740,NOP,C,25.0,1,1,1.0,4,8,0.5,0.442,0.058
1630164,James Wiseman,1610612754,IND,C,24.0,1,1,1.0,1,8,0.125,0.47,-0.345
201145,Jeff Green,1610612745,HOU,F,39.0,4,4,1.0,4,7,0.571,0.452,0.119
1642403,Isaac Jones,1610612765,DET,F,25.0,3,3,1.0,4,7,0.571,0.442,0.129
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,1,1,1.0,4,7,0.571,0.47,0.102
204060,Joe Ingles,1610612750,MIN,F-G,38.0,3,3,1.0,2,6,0.333,0.408,-0.075
1631132,Christian Koloko,1610612747,LAL,C,25.0,2,2,1.0,5,6,0.833,0.518,0.315
1630548,Johnny Juzang,1610612750,MIN,G,24.0,5,5,1.0,3,6,0.5,0.411,0.089
1642939,Miles Kelly,1610612742,DAL,G,22.0,1,1,1.0,4,6,0.667,0.442,0.225
1631216,Caleb Houstan,1610612737,ATL,G,22.0,3,3,1.0,5,6,0.833,0.477,0.357
1641998,Trey Jemison III,1610612752,NYK,C,25.0,2,2,1.0,3,6,0.5,0.464,0.037
1642876,Adou Thiero,1610612747,LAL,G,21.0,2,2,1.0,5,6,0.833,0.422,0.411
1642434,Riley Minix,1610612759,SAS,F,25.0,3,3,1.0,2,5,0.4,0.364,0.036
1630604,E.J. Liddell,1610612751,BKN,F,24.0,5,5,1.0,2,5,0.4,0.512,-0.112
1642443,Jahmir Young,1610612748,MIA,G,25.0,3,3,1.0,2,5,0.4,0.447,-0.047
1643141,Jahmyl Telfort,1610612746,LAC,G,24.0,2,2,1.0,2,4,0.5,0.416,0.084
203648,Thanasis Antetokounmpo,1610612749,MIL,F,33.0,3,3,1.0,2,4,0.5,0.61,-0.11
1629726,Garrison Mathews,1610612754,IND,G,29.0,2,2,1.0,2,4,0.5,0.463,0.037
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,1,1,1.0,3,4,0.75,0.442,0.308
1641810,Antonio Reeves,1610612766,CHA,G,25.0,2,2,1.0,2,4,0.5,0.502,-0.002
1630264,Anthony Gill,1610612764,WAS,F,33.0,3,3,1.0,0,3,0.0,0.48,-0.48
1641753,Chris Livingston,1610612739,CLE,F,22.0,1,1,1.0,2,3,0.667,0.46,0.207
1642886,Koby Brea,1610612756,PHX,G,23.0,1,1,1.0,1,3,0.333,0.573,-0.24
1641747,DaRon Holmes II,1610612743,DEN,F,23.0,2,2,1.0,1,3,0.333,0.406,-0.073
1631127,Harrison Ingram,1610612759,SAS,F,23.0,2,2,1.0,1,3,0.333,0.413,-0.08
203926,Doug McDermott,1610612758,SAC,F,33.0,1,1,1.0,0,3,0.0,0.481,-0.481
1631342,Daeqwon Plowden,1610612758,SAC,G-F,27.0,1,1,1.0,0,3,0.0,0.49,-0.49
1642942,Jahmai Mashack,1610612763,MEM,G,23.0,1,1,1.0,2,3,0.667,0.447,0.22
1642066,Myron Gardner,1610612748,MIA,F,24.0,1,1,1.0,2,3,0.667,0.502,0.164
202066,Garrett Temple,1610612761,TOR,G-F,39.0,2,2,1.0,1,2,0.5,0.393,0.108
1631210,Jacob Toppin,1610612737,ATL,F,25.0,2,2,1.0,0,2,0.0,0.434,-0.434
1643024,Chris Mañon,1610612747,LAL,G,23.0,2,2,1.0,2,2,1.0,0.468,0.532
1641787,Tosan Evbuomwan,1610612752,NYK,F,24.0,1,1,1.0,0,2,0.0,0.375,-0.375
1642874,Danny Wolf,1610612751,BKN,F,21.0,2,2,1.0,0,2,0.0,0.584,-0.584
1631199,Ron Harper Jr.,1610612738,BOS,G-F,25.0,2,2,1.0,1,2,0.5,0.553,-0.053
1630536,Sharife Cooper,1610612764,WAS,G,24.0,2,2,1.0,1,2,0.5,0.58,-0.08
1641732,Colby Jones,1610612765,DET,G,23.0,1,1,1.0,1,1,1.0,0.419,0.581
1631250,Pete Nance,1610612749,MIL,F,25.0,1,1,1.0,0,1,0.0,0.481,-0.481
